id,center_x,center_y,time,x,y,w,h
295,1004,794,399,990.0,763.0,29.0,62.0
319,454,903,399,430.0,886.0,49.0,34.0
285,61,319,399,47.0,293.0,29.0,53.0
285,62,320,400,48.0,295.0,29.0,50.0
327,285,623,400,273.0,609.0,24.0,29.0
243,773,875,400,755.0,859.0,37.0,33.0
144,387,1034,400,363.0,1025.0,49.0,19.0
305,208,1057,400,184.0,1035.0,48.0,44.0
284,457,606,400,438.0,586.0,38.0,41.0
319,454,903,400,430.0,885.0,49.0,36.0
295,1004,793,400,990.0,762.0,29.0,63.0
258,869,1040,400,839.0,1029.0,60.0,23.0
303,1221,732,400,1206.0,706.0,30.0,53.0
313,725,735,400,713.0,711.0,24.0,48.0
303,1220,732,401,1206.0,705.0,29.0,54.0
258,868,1040,401,838.0,1029.0,60.0,22.0
313,725,735,401,713.0,711.0,24.0,48.0
305,207,1057,401,184.0,1036.0,46.0,43.0
285,63,321,401,49.0,296.0,29.0,51.0
284,458,607,401,438.0,587.0,40.0,40.0
327,228,662,401,213.0,646.0,30.0,32.0
295,1004,794,401,990.0,763.0,29.0,62.0
319,454,903,401,430.0,886.0,49.0,35.0
144,387,1034,401,363.0,1024.0,49.0,20.0
243,773,875,401,756.0,859.0,35.0,33.0
319,455,903,402,430.0,886.0,50.0,35.0
305,207,1056,402,188.0,1036.0,38.0,41.0
144,386,1034,402,362.0,1024.0,49.0,20.0
285,64,322,402,51.0,297.0,27.0,51.0
243,773,876,402,756.0,860.0,35.0,32.0
313,725,735,402,713.0,711.0,24.0,48.0
284,458,607,402,438.0,588.0,41.0,39.0
327,284,623,402,271.0,609.0,27.0,28.0
258,868,1040,402,840.0,1030.0,57.0,20.0
295,1004,794,402,990.0,763.0,29.0,62.0
303,1220,731,402,1206.0,704.0,29.0,55.0
295,1005,794,403,991.0,763.0,28.0,63.0
144,385,1033,403,361.0,1024.0,49.0,19.0
243,773,873,403,756.0,855.0,35.0,37.0
285,66,325,403,53.0,299.0,26.0,52.0
313,725,728,403,713.0,712.0,24.0,32.0
305,202,1055,403,187.0,1035.0,30.0,41.0
303,1220,730,403,1206.0,703.0,29.0,55.0
327,223,669,403,203.0,644.0,40.0,51.0
258,868,1039,403,841.0,1029.0,54.0,21.0
305,203,1057,404,189.0,1035.0,29.0,44.0
243,773,873,404,756.0,855.0,35.0,37.0
303,1220,730,404,1206.0,703.0,28.0,55.0
144,385,1034,404,362.0,1024.0,46.0,20.0
327,248,634,404,226.0,612.0,45.0,44.0
285,66,327,404,54.0,301.0,25.0,53.0
313,725,728,404,713.0,712.0,24.0,32.0
258,867,1040,404,841.0,1029.0,53.0,22.0
295,1005,794,404,991.0,763.0,28.0,63.0
243,774,875,405,757.0,858.0,34.0,34.0
327,223,669,405,203.0,644.0,40.0,51.0
305,202,1057,405,187.0,1035.0,30.0,45.0
285,72,333,405,55.0,304.0,35.0,59.0
313,728,634,405,713.0,613.0,30.0,42.0
144,382,1034,405,358.0,1025.0,48.0,19.0
303,1219,730,405,1206.0,702.0,27.0,56.0
295,1003,804,405,992.0,782.0,23.0,44.0
258,866,1040,405,840.0,1029.0,52.0,23.0
313,728,636,406,713.0,612.0,30.0,48.0
258,864,1039,406,839.0,1029.0,50.0,21.0
295,1003,804,406,992.0,782.0,23.0,44.0
327,285,624,406,272.0,608.0,27.0,32.0
303,1219,729,406,1207.0,701.0,25.0,57.0
243,774,873,406,757.0,855.0,34.0,37.0
305,202,1056,406,190.0,1034.0,25.0,45.0
144,382,1034,406,358.0,1024.0,48.0,20.0
285,73,336,406,56.0,307.0,35.0,59.0
148,319,289,407,303.0,275.0,33.0,28.0
258,860,1039,407,834.0,1028.0,53.0,22.0
327,224,669,407,203.0,644.0,42.0,50.0
243,774,868,407,758.0,845.0,33.0,47.0
305,201,1057,407,187.0,1034.0,28.0,46.0
295,1003,804,407,992.0,782.0,23.0,44.0
313,728,632,407,713.0,612.0,30.0,40.0
144,381,1033,407,359.0,1024.0,45.0,19.0
285,75,339,407,57.0,311.0,36.0,56.0
303,1219,729,407,1207.0,700.0,24.0,58.0
305,203,1057,408,191.0,1034.0,24.0,46.0
327,247,631,408,226.0,611.0,43.0,41.0
144,380,1033,408,357.0,1024.0,46.0,19.0
303,1218,728,408,1207.0,700.0,23.0,57.0
313,728,632,408,714.0,612.0,29.0,40.0
319,456,904,408,432.0,886.0,48.0,37.0
258,858,1039,408,831.0,1028.0,54.0,23.0
243,774,873,408,757.0,855.0,34.0,37.0
295,1003,804,408,992.0,782.0,23.0,44.0
285,75,340,408,57.0,313.0,37.0,55.0
295,1003,803,409,992.0,782.0,23.0,42.0
144,378,1034,409,354.0,1025.0,48.0,18.0
243,774,873,409,757.0,854.0,35.0,38.0
336,1211,588,409,1200.0,573.0,22.0,30.0
303,1218,728,409,1207.0,699.0,22.0,58.0
258,857,1039,409,830.0,1029.0,54.0,21.0
305,202,1057,409,189.0,1034.0,26.0,46.0
313,728,632,409,713.0,612.0,30.0,41.0
285,77,345,409,59.0,317.0,36.0,56.0
319,456,904,409,432.0,886.0,48.0,37.0
327,223,670,409,203.0,647.0,41.0,47.0
327,224,670,410,203.0,646.0,42.0,48.0
144,378,1033,410,355.0,1025.0,46.0,17.0
319,456,905,410,432.0,886.0,48.0,38.0
285,73,347,410,60.0,320.0,27.0,54.0
303,1218,727,410,1208.0,698.0,21.0,58.0
243,774,869,410,757.0,846.0,34.0,46.0
295,1003,802,410,992.0,781.0,23.0,43.0
305,198,1057,410,182.0,1034.0,32.0,46.0
313,724,629,410,713.0,612.0,22.0,34.0
148,312,293,411,299.0,276.0,26.0,34.0
305,196,1057,411,179.0,1034.0,34.0,46.0
303,1217,726,411,1208.0,697.0,19.0,58.0
313,724,629,411,713.0,612.0,22.0,34.0
285,77,353,411,62.0,323.0,31.0,61.0
336,1210,589,411,1200.0,574.0,21.0,31.0
295,1003,803,411,992.0,782.0,23.0,42.0
243,774,869,411,757.0,846.0,34.0,46.0
327,224,670,411,203.0,646.0,42.0,48.0
144,376,1034,411,354.0,1024.0,45.0,20.0
303,1216,725,412,1207.0,696.0,18.0,59.0
285,79,357,412,63.0,326.0,33.0,63.0
144,375,1033,412,355.0,1024.0,41.0,19.0
305,197,1057,412,183.0,1034.0,29.0,46.0
243,774,869,412,757.0,846.0,34.0,46.0
327,327,576,412,310.0,566.0,34.0,20.0
258,856,1060,412,834.0,1053.0,44.0,14.0
295,1003,803,412,992.0,782.0,23.0,42.0
313,724,726,412,710.0,712.0,28.0,29.0
336,1210,590,412,1200.0,574.0,21.0,32.0
148,317,293,413,299.0,277.0,36.0,33.0
258,855,1059,413,834.0,1053.0,43.0,13.0
303,1215,724,413,1206.0,694.0,18.0,60.0
295,1004,802,413,993.0,782.0,22.0,41.0
243,774,874,413,756.0,856.0,36.0,36.0
313,724,727,413,711.0,712.0,27.0,30.0
336,1210,591,413,1200.0,575.0,21.0,32.0
285,150,432,413,139.0,409.0,23.0,47.0
327,332,578,413,310.0,566.0,45.0,25.0
305,196,1057,413,181.0,1034.0,31.0,46.0
144,375,1034,413,355.0,1024.0,40.0,20.0
336,1210,591,414,1200.0,575.0,21.0,33.0
303,1214,723,414,1205.0,693.0,19.0,60.0
295,1003,802,414,992.0,782.0,23.0,41.0
327,224,669,414,203.0,645.0,42.0,48.0
148,312,293,414,299.0,277.0,26.0,33.0
319,457,905,414,434.0,885.0,47.0,40.0
313,724,727,414,711.0,712.0,27.0,30.0
144,374,1033,414,353.0,1024.0,42.0,19.0
285,153,433,414,144.0,409.0,18.0,48.0
305,196,1057,414,181.0,1034.0,30.0,46.0
243,770,875,414,748.0,856.0,44.0,39.0
258,855,1060,414,833.0,1054.0,44.0,12.0
144,371,1034,415,350.0,1025.0,43.0,19.0
303,1213,721,415,1204.0,692.0,19.0,59.0
285,81,360,415,65.0,329.0,32.0,63.0
336,1210,591,415,1200.0,574.0,21.0,34.0
243,774,863,415,757.0,834.0,35.0,58.0
148,312,293,415,299.0,277.0,26.0,33.0
295,1003,802,415,992.0,782.0,23.0,40.0
258,854,1059,415,832.0,1053.0,45.0,13.0
313,724,726,415,711.0,711.0,27.0,30.0
305,187,1058,415,164.0,1037.0,46.0,43.0
327,289,621,415,274.0,605.0,31.0,32.0
313,725,726,416,712.0,712.0,26.0,28.0
319,457,907,416,434.0,885.0,47.0,44.0
336,1211,592,416,1201.0,575.0,21.0,35.0
303,1212,719,416,1202.0,690.0,21.0,59.0
327,229,665,416,212.0,644.0,34.0,43.0
295,1005,795,416,992.0,767.0,26.0,57.0
258,848,1040,416,817.0,1030.0,62.0,21.0
144,371,1034,416,350.0,1024.0,43.0,20.0
285,81,361,416,65.0,330.0,32.0,63.0
336,1211,592,417,1201.0,575.0,21.0,35.0
258,853,1059,417,831.0,1053.0,45.0,13.0
303,1212,719,417,1201.0,690.0,22.0,59.0
319,457,907,417,434.0,885.0,47.0,44.0
305,192,1059,417,174.0,1039.0,36.0,41.0
285,78,360,417,65.0,330.0,27.0,60.0
313,725,726,417,712.0,712.0,26.0,28.0
327,290,622,417,275.0,607.0,31.0,30.0
295,1005,795,417,992.0,767.0,26.0,56.0
305,189,1059,418,169.0,1039.0,41.0,40.0
243,773,863,418,756.0,834.0,35.0,58.0
285,78,358,418,65.0,331.0,27.0,54.0
336,1211,593,418,1201.0,575.0,21.0,36.0
303,1212,718,418,1200.0,689.0,24.0,59.0
327,225,667,418,204.0,642.0,43.0,50.0
313,727,633,418,712.0,618.0,30.0,31.0
258,847,1040,418,817.0,1029.0,60.0,22.0
295,1005,796,418,992.0,767.0,26.0,58.0
319,458,907,418,435.0,885.0,46.0,45.0
295,1005,797,419,992.0,769.0,26.0,56.0
303,1211,717,419,1198.0,688.0,26.0,59.0
305,189,1059,419,168.0,1040.0,42.0,39.0
243,774,861,419,757.0,831.0,35.0,61.0
285,78,359,419,66.0,332.0,25.0,54.0
336,1212,594,419,1202.0,575.0,20.0,38.0
319,458,907,419,435.0,885.0,46.0,45.0
327,291,622,419,276.0,605.0,30.0,35.0
313,726,728,419,714.0,712.0,24.0,32.0
295,1005,797,420,992.0,769.0,26.0,56.0
327,225,668,420,203.0,644.0,45.0,48.0
258,849,1040,420,824.0,1029.0,50.0,22.0
319,458,908,420,436.0,885.0,45.0,46.0
285,79,365,420,66.0,333.0,27.0,64.0
336,1211,594,420,1201.0,576.0,20.0,37.0
303,1210,716,420,1197.0,686.0,27.0,60.0
305,188,1060,420,166.0,1041.0,44.0,39.0
313,726,728,420,714.0,712.0,24.0,32.0
313,725,728,421,712.0,713.0,26.0,30.0
336,1211,595,421,1201.0,576.0,20.0,38.0
327,291,621,421,277.0,602.0,29.0,39.0
258,847,1039,421,823.0,1029.0,49.0,21.0
305,187,1057,421,165.0,1034.0,45.0,46.0
295,1005,797,421,993.0,770.0,25.0,55.0
285,80,362,421,67.0,334.0,26.0,56.0
243,778,853,421,766.0,835.0,25.0,37.0
303,1210,714,421,1197.0,685.0,26.0,59.0
319,458,907,421,435.0,885.0,46.0,45.0
327,291,621,422,276.0,602.0,30.0,38.0
336,1212,595,422,1201.0,575.0,22.0,40.0
243,779,853,422,766.0,835.0,26.0,37.0
319,458,907,422,435.0,885.0,46.0,45.0
303,1210,713,422,1197.0,684.0,26.0,59.0
305,186,1057,422,163.0,1035.0,47.0,45.0
258,840,1041,422,810.0,1028.0,60.0,27.0
313,725,728,422,712.0,713.0,26.0,30.0
295,1005,796,422,993.0,770.0,25.0,53.0
285,82,367,422,67.0,336.0,30.0,62.0
319,458,907,423,435.0,885.0,47.0,45.0
336,1212,596,423,1201.0,576.0,22.0,41.0
295,1005,796,423,993.0,769.0,24.0,54.0
313,725,729,423,712.0,714.0,26.0,31.0
303,1208,713,423,1195.0,685.0,27.0,57.0
327,291,621,423,277.0,604.0,29.0,34.0
258,837,1040,423,808.0,1028.0,59.0,25.0
243,779,853,423,766.0,835.0,26.0,37.0
305,186,1058,423,163.0,1037.0,47.0,42.0
285,81,366,423,67.0,338.0,29.0,56.0
303,1208,712,424,1194.0,685.0,28.0,55.0
336,1212,598,424,1201.0,578.0,22.0,41.0
305,184,1057,424,159.0,1035.0,51.0,45.0
295,1005,796,424,993.0,769.0,24.0,55.0
313,725,731,424,712.0,714.0,26.0,34.0
243,779,853,424,766.0,835.0,26.0,36.0
285,82,368,424,68.0,340.0,29.0,57.0
327,291,621,424,277.0,603.0,29.0,37.0
258,836,1041,424,806.0,1028.0,60.0,26.0
319,458,908,424,435.0,885.0,46.0,46.0
303,1207,711,425,1193.0,684.0,29.0,54.0
285,84,370,425,69.0,343.0,31.0,55.0
327,227,670,425,204.0,648.0,46.0,44.0
305,185,1059,425,160.0,1038.0,50.0,42.0
319,458,907,425,436.0,884.0,45.0,47.0
313,725,631,425,712.0,617.0,26.0,29.0
243,779,853,425,766.0,836.0,27.0,34.0
336,1212,598,425,1202.0,576.0,21.0,44.0
295,1003,808,425,993.0,793.0,21.0,31.0
327,294,621,426,276.0,603.0,36.0,37.0
336,1212,597,426,1202.0,573.0,21.0,48.0
243,764,882,426,748.0,866.0,32.0,32.0
295,1005,797,426,993.0,769.0,25.0,56.0
285,92,371,426,71.0,346.0,43.0,50.0
313,725,730,426,712.0,714.0,26.0,33.0
305,183,1058,426,157.0,1037.0,52.0,43.0
319,458,907,426,436.0,884.0,45.0,47.0
303,1206,709,426,1191.0,682.0,31.0,55.0
303,1205,708,427,1189.0,681.0,32.0,54.0
295,1005,797,427,993.0,769.0,24.0,56.0
305,184,1058,427,158.0,1037.0,52.0,42.0
327,292,621,427,277.0,602.0,31.0,38.0
313,725,730,427,712.0,714.0,27.0,32.0
336,1212,597,427,1202.0,573.0,21.0,49.0
319,458,907,427,436.0,885.0,45.0,45.0
243,779,853,427,766.0,837.0,27.0,33.0
285,94,375,427,72.0,349.0,45.0,53.0
327,294,620,428,277.0,601.0,35.0,39.0
336,1212,598,428,1202.0,573.0,21.0,50.0
243,779,854,428,766.0,838.0,27.0,33.0
319,458,907,428,436.0,885.0,45.0,45.0
285,96,377,428,73.0,352.0,46.0,50.0
303,1204,707,428,1188.0,681.0,33.0,52.0
313,726,730,428,713.0,714.0,27.0,33.0
295,1005,797,428,993.0,769.0,24.0,56.0
305,182,1058,428,155.0,1038.0,54.0,40.0
285,93,378,429,75.0,356.0,36.0,45.0
243,779,856,429,766.0,841.0,27.0,30.0
327,296,621,429,277.0,602.0,38.0,38.0
303,1201,706,429,1183.0,681.0,37.0,50.0
336,1212,599,429,1203.0,573.0,19.0,52.0
319,458,907,429,436.0,884.0,45.0,47.0
295,1005,797,429,993.0,769.0,24.0,56.0
313,721,630,429,710.0,615.0,23.0,31.0
243,779,856,430,766.0,841.0,27.0,30.0
319,458,907,430,436.0,884.0,45.0,47.0
285,95,383,430,76.0,359.0,38.0,49.0
295,1005,797,430,993.0,769.0,24.0,56.0
303,1201,705,430,1183.0,681.0,37.0,49.0
313,721,630,430,710.0,615.0,23.0,31.0
336,1212,599,430,1203.0,573.0,19.0,52.0
327,296,620,430,277.0,602.0,38.0,37.0
336,1212,597,431,1202.0,570.0,20.0,55.0
305,178,1059,431,151.0,1038.0,54.0,42.0
303,1200,704,431,1182.0,680.0,37.0,48.0
243,779,853,431,766.0,837.0,27.0,33.0
313,727,729,431,714.0,711.0,26.0,37.0
295,1005,803,431,993.0,782.0,24.0,42.0
319,459,908,431,437.0,884.0,44.0,48.0
327,291,620,431,277.0,603.0,28.0,35.0
303,1199,703,432,1180.0,680.0,39.0,47.0
295,1005,803,432,993.0,782.0,24.0,42.0
327,291,620,432,277.0,603.0,28.0,35.0
360,103,384,432,79.0,363.0,49.0,43.0
336,1212,599,432,1202.0,572.0,20.0,55.0
313,728,729,432,717.0,711.0,22.0,36.0
319,459,908,432,437.0,884.0,45.0,48.0
258,825,1041,433,795.0,1030.0,61.0,23.0
327,292,620,433,278.0,603.0,28.0,35.0
313,728,730,433,717.0,713.0,22.0,34.0
295,1005,803,433,993.0,782.0,24.0,42.0
303,1199,703,433,1180.0,680.0,38.0,46.0
336,1212,599,433,1202.0,572.0,20.0,55.0
360,167,442,433,149.0,427.0,37.0,31.0
319,460,908,433,438.0,884.0,44.0,48.0
363,730,734,434,716.0,711.0,28.0,47.0
313,721,633,434,711.0,615.0,21.0,36.0
295,1005,803,434,993.0,782.0,24.0,42.0
258,824,1040,434,794.0,1028.0,60.0,25.0
305,176,1058,434,150.0,1037.0,52.0,43.0
327,291,620,434,277.0,602.0,29.0,36.0
360,168,442,434,149.0,427.0,39.0,31.0
319,460,907,434,438.0,884.0,44.0,47.0
336,1211,600,434,1201.0,572.0,21.0,57.0
303,1197,702,434,1177.0,680.0,40.0,44.0
303,1196,702,435,1176.0,681.0,40.0,42.0
305,174,1059,435,149.0,1038.0,51.0,42.0
336,1211,601,435,1200.0,572.0,22.0,58.0
313,721,633,435,710.0,615.0,23.0,36.0
360,170,442,435,152.0,428.0,36.0,29.0
295,1005,808,435,993.0,793.0,24.0,30.0
327,291,620,435,277.0,602.0,29.0,36.0
363,730,734,435,717.0,710.0,27.0,48.0
319,459,907,435,438.0,884.0,43.0,47.0
258,822,1041,435,792.0,1028.0,60.0,27.0
303,1194,701,436,1173.0,681.0,42.0,41.0
319,459,907,436,438.0,884.0,43.0,47.0
336,1211,602,436,1200.0,574.0,22.0,57.0
313,721,632,436,710.0,615.0,22.0,35.0
327,291,621,436,276.0,603.0,30.0,36.0
360,171,444,436,153.0,431.0,37.0,26.0
258,822,1041,436,792.0,1028.0,61.0,27.0
363,730,734,436,717.0,711.0,27.0,47.0
295,1005,808,436,994.0,793.0,22.0,30.0
319,459,907,437,438.0,884.0,43.0,47.0
313,721,633,437,710.0,616.0,23.0,34.0
327,290,621,437,275.0,603.0,31.0,36.0
303,1193,701,437,1173.0,681.0,41.0,40.0
295,1005,808,437,994.0,793.0,22.0,30.0
363,732,734,437,718.0,711.0,28.0,47.0
258,821,1041,437,791.0,1029.0,61.0,25.0
360,172,443,437,154.0,430.0,37.0,27.0
295,1005,808,438,994.0,793.0,22.0,30.0
327,293,620,438,276.0,603.0,35.0,35.0
319,460,907,438,439.0,884.0,42.0,46.0
313,721,632,438,709.0,615.0,24.0,35.0
360,173,443,438,154.0,430.0,39.0,26.0
303,1191,699,438,1170.0,680.0,43.0,39.0
363,730,734,438,718.0,711.0,25.0,47.0
258,819,1040,438,788.0,1031.0,63.0,19.0
360,175,444,439,156.0,433.0,38.0,23.0
327,295,622,439,276.0,605.0,39.0,35.0
319,460,907,439,439.0,884.0,42.0,46.0
313,721,632,439,709.0,614.0,24.0,36.0
363,731,735,439,718.0,712.0,27.0,46.0
258,818,1037,439,786.0,1024.0,64.0,27.0
303,1190,698,439,1169.0,680.0,43.0,37.0
303,1189,698,440,1166.0,680.0,46.0,36.0
363,731,735,440,717.0,712.0,29.0,46.0
360,176,444,440,156.0,433.0,41.0,22.0
258,815,1036,440,783.0,1021.0,65.0,30.0
305,174,1058,440,146.0,1037.0,56.0,43.0
327,295,621,440,276.0,605.0,39.0,33.0
313,720,631,440,708.0,613.0,25.0,37.0
319,460,906,440,439.0,883.0,42.0,47.0
303,1187,696,441,1165.0,679.0,45.0,35.0
327,293,622,441,276.0,606.0,35.0,33.0
360,176,442,441,157.0,432.0,39.0,21.0
363,731,735,441,717.0,712.0,29.0,46.0
319,460,906,441,439.0,883.0,42.0,47.0
313,720,631,441,708.0,613.0,25.0,36.0
258,814,1035,441,783.0,1020.0,63.0,31.0
295,1004,802,442,993.0,782.0,23.0,41.0
303,1185,697,442,1162.0,680.0,46.0,34.0
313,720,629,442,708.0,614.0,24.0,31.0
258,813,1037,442,782.0,1022.0,63.0,30.0
327,293,622,442,276.0,606.0,35.0,33.0
363,730,734,442,715.0,711.0,31.0,47.0
319,460,906,442,439.0,883.0,42.0,46.0
360,179,443,442,159.0,432.0,41.0,22.0
313,720,629,443,708.0,614.0,24.0,31.0
295,1004,802,443,993.0,782.0,23.0,41.0
363,730,734,443,715.0,711.0,31.0,47.0
258,811,1040,443,781.0,1027.0,60.0,26.0
303,1182,697,443,1159.0,680.0,47.0,34.0
327,294,622,443,276.0,606.0,37.0,33.0
319,460,906,443,439.0,883.0,42.0,46.0
360,180,444,443,161.0,433.0,39.0,22.0
313,719,630,444,708.0,614.0,23.0,33.0
368,302,837,444,280.0,821.0,44.0,32.0
319,460,906,444,439.0,883.0,42.0,46.0
363,730,735,444,715.0,712.0,30.0,46.0
360,181,442,444,162.0,431.0,38.0,23.0
305,166,1067,444,141.0,1055.0,50.0,24.0
327,292,623,444,277.0,607.0,31.0,32.0
303,1180,696,444,1157.0,679.0,46.0,34.0
368,302,837,445,280.0,821.0,44.0,32.0
313,719,631,445,708.0,615.0,23.0,32.0
319,460,906,445,439.0,883.0,42.0,46.0
305,165,1067,445,141.0,1055.0,49.0,25.0
303,1178,695,445,1154.0,679.0,49.0,33.0
360,182,442,445,162.0,431.0,40.0,23.0
327,293,623,445,276.0,607.0,35.0,32.0
363,730,735,445,715.0,712.0,30.0,46.0
319,460,906,446,439.0,883.0,42.0,46.0
368,301,837,446,280.0,821.0,43.0,32.0
303,1176,695,446,1153.0,679.0,47.0,33.0
360,183,442,446,163.0,432.0,40.0,20.0
327,294,623,446,276.0,607.0,36.0,32.0
363,730,734,446,715.0,711.0,30.0,47.0
313,719,629,446,708.0,613.0,23.0,33.0
305,165,1067,446,141.0,1055.0,49.0,25.0
327,293,623,447,276.0,607.0,35.0,33.0
363,730,734,447,715.0,711.0,30.0,47.0
368,301,837,447,280.0,821.0,43.0,32.0
360,184,440,447,165.0,429.0,39.0,23.0
303,1174,694,447,1150.0,677.0,48.0,34.0
305,165,1067,447,141.0,1055.0,49.0,25.0
319,460,906,447,439.0,883.0,42.0,46.0
313,719,629,447,708.0,612.0,23.0,34.0
327,292,623,448,276.0,606.0,33.0,35.0
360,186,442,448,166.0,431.0,40.0,22.0
303,1172,693,448,1149.0,676.0,46.0,34.0
368,301,837,448,280.0,821.0,43.0,32.0
319,460,906,448,439.0,883.0,42.0,46.0
363,730,734,448,715.0,711.0,30.0,46.0
313,719,629,448,707.0,613.0,24.0,33.0
305,165,1067,448,142.0,1055.0,47.0,25.0
258,813,1062,449,792.0,1054.0,42.0,16.0
327,228,666,449,204.0,643.0,49.0,47.0
305,158,1067,449,143.0,1056.0,30.0,22.0
363,730,734,449,715.0,711.0,30.0,47.0
360,187,441,449,166.0,430.0,43.0,22.0
319,460,906,449,439.0,883.0,42.0,46.0
313,718,629,449,707.0,614.0,23.0,31.0
368,301,837,449,280.0,821.0,43.0,32.0
303,1169,691,449,1145.0,675.0,49.0,33.0
313,719,628,450,707.0,612.0,24.0,33.0
327,293,623,450,276.0,606.0,35.0,34.0
363,730,735,450,716.0,712.0,29.0,46.0
360,188,441,450,168.0,431.0,41.0,21.0
305,166,1066,450,144.0,1055.0,44.0,22.0
303,1168,691,450,1145.0,675.0,46.0,32.0
368,301,837,450,280.0,821.0,43.0,32.0
258,812,1062,450,791.0,1054.0,43.0,16.0
319,460,905,450,439.0,881.0,42.0,49.0
258,812,1062,451,791.0,1054.0,42.0,16.0
368,301,837,451,280.0,821.0,43.0,32.0
303,1166,692,451,1142.0,677.0,48.0,30.0
327,292,622,451,276.0,606.0,33.0,33.0
313,718,628,451,707.0,612.0,23.0,33.0
319,460,905,451,439.0,881.0,42.0,49.0
363,730,735,451,716.0,712.0,29.0,46.0
360,193,441,451,169.0,429.0,49.0,25.0
368,301,837,452,280.0,821.0,43.0,32.0
327,228,667,452,204.0,645.0,48.0,45.0
258,811,1062,452,791.0,1054.0,41.0,16.0
360,189,441,452,170.0,430.0,38.0,23.0
319,460,905,452,439.0,881.0,42.0,49.0
303,1164,692,452,1140.0,678.0,48.0,28.0
313,718,628,452,706.0,611.0,24.0,34.0
363,730,735,452,715.0,712.0,30.0,47.0
368,301,836,453,280.0,820.0,43.0,33.0
303,1162,691,453,1138.0,678.0,48.0,27.0
327,293,623,453,277.0,606.0,32.0,34.0
319,460,905,453,439.0,881.0,42.0,49.0
313,717,628,453,706.0,611.0,23.0,34.0
305,166,1069,453,146.0,1058.0,41.0,22.0
258,810,1062,453,790.0,1054.0,41.0,16.0
360,189,441,453,170.0,431.0,39.0,21.0
371,916,910,453,894.0,902.0,45.0,16.0
363,729,735,453,714.0,712.0,31.0,47.0
319,460,905,454,440.0,881.0,41.0,49.0
360,191,443,454,172.0,434.0,38.0,18.0
368,302,836,454,280.0,820.0,44.0,33.0
363,729,735,454,714.0,712.0,31.0,47.0
258,809,1062,454,789.0,1054.0,41.0,16.0
313,717,625,454,706.0,606.0,23.0,38.0
371,916,911,454,893.0,903.0,46.0,16.0
303,1160,691,454,1136.0,679.0,48.0,25.0
305,166,1069,454,146.0,1059.0,40.0,21.0
327,292,622,454,276.0,606.0,33.0,33.0
313,717,628,455,705.0,612.0,24.0,32.0
258,807,1062,455,789.0,1054.0,37.0,16.0
319,460,906,455,440.0,882.0,41.0,48.0
371,913,910,455,890.0,902.0,46.0,17.0
374,512,608,455,490.0,585.0,44.0,47.0
305,159,1069,455,133.0,1059.0,52.0,21.0
327,293,622,455,276.0,606.0,34.0,32.0
368,303,837,455,280.0,822.0,46.0,30.0
303,1157,692,455,1133.0,680.0,49.0,25.0
360,190,442,455,173.0,432.0,35.0,21.0
363,728,736,455,712.0,712.0,33.0,49.0
363,728,736,456,712.0,712.0,33.0,49.0
368,303,837,456,280.0,822.0,46.0,30.0
327,292,622,456,276.0,606.0,33.0,32.0
360,190,443,456,174.0,434.0,33.0,19.0
371,913,910,456,890.0,902.0,46.0,17.0
319,460,906,456,440.0,882.0,41.0,48.0
303,1157,692,456,1133.0,680.0,48.0,25.0
305,159,1070,456,134.0,1060.0,50.0,20.0
374,511,608,456,489.0,585.0,45.0,47.0
313,717,628,456,705.0,612.0,24.0,32.0
303,1155,692,457,1132.0,680.0,47.0,25.0
363,727,736,457,710.0,712.0,34.0,49.0
371,911,910,457,887.0,900.0,49.0,20.0
319,460,906,457,440.0,882.0,41.0,49.0
305,164,1070,457,145.0,1060.0,38.0,20.0
368,303,837,457,281.0,821.0,45.0,32.0
360,122,427,457,110.0,399.0,24.0,56.0
327,293,622,457,276.0,606.0,34.0,32.0
313,716,626,457,706.0,612.0,20.0,28.0
313,714,626,458,702.0,612.0,24.0,28.0
371,910,911,458,886.0,901.0,48.0,20.0
363,727,736,458,710.0,712.0,35.0,49.0
305,157,1070,458,132.0,1060.0,51.0,20.0
319,460,906,458,440.0,882.0,41.0,49.0
327,294,622,458,276.0,607.0,36.0,31.0
368,304,836,458,281.0,819.0,46.0,34.0
360,123,431,458,110.0,401.0,26.0,60.0
258,806,1062,458,787.0,1054.0,38.0,16.0
303,1155,692,458,1131.0,680.0,48.0,25.0
368,304,836,459,281.0,820.0,47.0,32.0
360,123,432,459,111.0,403.0,25.0,58.0
258,804,1062,459,787.0,1054.0,35.0,16.0
327,294,622,459,276.0,607.0,36.0,31.0
305,156,1069,459,132.0,1058.0,49.0,22.0
313,715,626,459,704.0,612.0,22.0,28.0
363,727,736,459,710.0,712.0,35.0,49.0
303,1154,692,459,1131.0,680.0,47.0,25.0
319,460,906,459,440.0,882.0,41.0,49.0
371,909,911,459,884.0,901.0,50.0,20.0
371,905,911,460,882.0,901.0,47.0,21.0
360,122,431,460,112.0,404.0,21.0,55.0
363,728,737,460,711.0,712.0,34.0,50.0
258,803,1061,460,785.0,1053.0,37.0,16.0
305,156,1070,460,132.0,1061.0,49.0,19.0
303,1154,692,460,1130.0,680.0,48.0,25.0
319,460,906,460,440.0,882.0,41.0,49.0
327,293,622,460,276.0,607.0,34.0,31.0
313,714,625,460,702.0,610.0,24.0,30.0
368,304,836,460,281.0,820.0,47.0,32.0
